@attribute Serialized_Model_Size numeric
@attribute Serialized_Train_Set_Size numeric
@attribute Serialized_Test_Set_Size numeric
@attribute Coverage_of_Test_Cases_By_Regions numeric
@attribute Size_of_Predicted_Regions numeric
@attribute Summary {'Number of leaves: 182\nSize of the tree: 363\n','Number of leaves: 228\nSize of the tree: 455\n','Number of leaves: 211\nSize of the tree: 421\n','Number of leaves: 215\nSize of the tree: 429\n','Number of leaves: 225\nSize of the tree: 449\n','Number of leaves: 191\nSize of the tree: 381\n','Number of leaves: 208\nSize of the tree: 415\n','Number of leaves: 199\nSize of the tree: 397\n','Number of leaves: 196\nSize of the tree: 391\n','Number of leaves: 204\nSize of the tree: 407\n','Number of leaves: 150\nSize of the tree: 299\n','Number of leaves: 145\nSize of the tree: 289\n','Number of leaves: 164\nSize of the tree: 327\n','Number of leaves: 147\nSize of the tree: 293\n','Number of leaves: 151\nSize of the tree: 301\n','Number of leaves: 134\nSize of the tree: 267\n','Number of leaves: 136\nSize of the tree: 271\n','Number of leaves: 149\nSize of the tree: 297\n','Number of leaves: 175\nSize of the tree: 349\n','Number of leaves: 167\nSize of the tree: 333\n','Number of leaves: 180\nSize of the tree: 359\n','Number of leaves: 171\nSize of the tree: 341\n','Number of leaves: 185\nSize of the tree: 369\n','Number of leaves: 172\nSize of the tree: 343\n','Number of leaves: 194\nSize of the tree: 387\n','Number of leaves: 177\nSize of the tree: 353\n','Number of leaves: 166\nSize of the tree: 331\n','Number of leaves: 152\nSize of the tree: 303\n','Number of leaves: 142\nSize of the tree: 283\n','Number of leaves: 157\nSize of the tree: 313\n','Number of leaves: 163\nSize of the tree: 325\n','Number of leaves: 158\nSize of the tree: 315\n','Number of leaves: 154\nSize of the tree: 307\n','Number of leaves: 168\nSize of the tree: 335\n','Number of leaves: 156\nSize of the tree: 311\n'}
@attribute measureTreeSize numeric
@attribute measureNumLeaves numeric
@attribute measureNumRules numeric
@attribute measureOutOfBagError numeric

@data

boilerplate.en,1,9,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20151112.141,12965,1440,1376,64,0,95.555556,4.444444,0,0.71354,0.057774,0.174245,35.127987,60.801663,629.851559,207.150832,422.700726,0.437397,0.143855,0.293542,349.521481,0.242723,79751.820919,0.981679,1286,0.307692,40,0.692308,90,0.018321,24,0.969834,0.981679,0.975721,0.715377,0.978773,0.997761,0.955556,0.281568,0.718432,0.044444,0.953552,0.955556,0.954233,0.715377,0.978773,0.985139,0.856713,0.955556,0.537,0.002,0.520983,0.001548,520.983,1.548,13687,4320265,482440,99.583333,58.020833,?,?,?,?,?
boilerplate.en,1,10,weka.classifiers.functions.Logistic,'-R 1.0E-8 -M -1',3932117032546553727,20151112.141,12965,1440,1390,50,0,96.527778,3.472222,0,0.772871,0.051139,0.159712,31.093673,55.73056,629.851559,180.856986,448.994572,0.437397,0.125595,0.311802,390.320949,0.271056,89061.211239,0.98855,1295,0.269231,35,0.730769,95,0.01145,15,0.973684,0.98855,0.981061,0.77608,0.983805,0.998324,0.965278,0.245959,0.754041,0.034722,0.963749,0.965278,0.963963,0.77608,0.983805,0.988747,0.886364,0.965278,0.542,0.003,0.52723,0.001573,527.23,1.573,13687,4320265,482440,99.583333,57.430556,?,?,?,?,?
boilerplate.en,1,1,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.141,12964,1441,1408,33,0,97.709924,2.290076,0,0.859026,0.022974,0.151318,13.972727,52.818031,629.98853,451.017328,178.971202,0.437188,0.312989,0.124199,510.964498,0.35459,116582.786622,0.988558,1296,0.138462,18,0.861538,112,0.011442,15,0.986301,0.988558,0.987429,0.859096,0.925101,0.985436,0.977099,0.127002,0.872998,0.022901,0.976882,0.977099,0.976979,0.859096,0.925101,0.966207,0.929512,0.977099,0.002,1.318,0.001188,1.311533,1.188,1311.533,4322725,4319932,482773,97.709924,50,?,?,?,?,?
boilerplate.en,1,2,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.141,12964,1441,1400,41,0,97.154754,2.845246,0,0.827269,0.028525,0.168666,17.348687,58.873134,629.98853,560.316005,69.672525,0.437188,0.388838,0.04835,482.149044,0.334593,110008.189239,0.983982,1290,0.153846,20,0.846154,110,0.016018,21,0.984733,0.983982,0.984357,0.827277,0.915126,0.983544,0.971548,0.141412,0.858588,0.028452,0.971648,0.971548,0.971597,0.827277,0.915126,0.960165,0.913634,0.971548,0.001,1.363,0.001101,1.359749,1.101,1359.749,4322725,4319932,482773,97.154754,50,?,?,?,?,?
boilerplate.en,1,3,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.141,12964,1441,1389,52,0,96.391395,3.608605,0,0.786088,0.036158,0.189949,21.923289,66.073664,633.317619,710.601741,-77.284122,0.439499,0.493131,-0.053632,445.799263,0.309368,101774.162177,0.977863,1281,0.175573,23,0.824427,108,0.022137,29,0.982362,0.977863,0.980107,0.786328,0.901145,0.98074,0.963914,0.161624,0.838376,0.036086,0.964722,0.963914,0.964276,0.786328,0.901145,0.952116,0.893039,0.963914,0.003,1.341,0.001436,1.340446,1.436,1340.446,4322725,4319932,482773,96.391395,50,?,?,?,?,?
boilerplate.en,1,4,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.141,12964,1441,1415,26,0,98.195697,1.804303,0,0.89084,0.018117,0.134314,10.985026,46.72114,633.317619,355.381042,277.936577,0.439499,0.246621,0.192878,539.47827,0.374378,123160.699181,0.990076,1297,0.099237,13,0.900763,118,0.009924,13,0.990076,0.990076,0.990076,0.89084,0.94542,0.989273,0.981957,0.091117,0.908883,0.018043,0.981957,0.981957,0.981957,0.89084,0.94542,0.97392,0.94542,0.981957,0.002,1.337,0.001152,1.335489,1.152,1335.489,4322725,4319932,482773,98.195697,50,?,?,?,?,?
boilerplate.en,1,5,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.141,12964,1441,1403,38,0,97.362942,2.637058,0,0.84262,0.026444,0.162378,16.033455,56.483101,633.317619,519.329057,113.988562,0.439499,0.360395,0.079104,496.241805,0.344373,113289.989795,0.983969,1289,0.129771,17,0.870229,114,0.016031,21,0.986983,0.983969,0.985474,0.842736,0.927099,0.985735,0.973629,0.119431,0.880569,0.026371,0.974025,0.973629,0.973808,0.842736,0.927099,0.964,0.921308,0.973629,0.001,1.352,0.001016,1.350651,1.016,1350.651,4322725,4319932,482773,97.362942,50,?,?,?,?,?
boilerplate.en,1,6,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.141,12965,1440,1402,38,0,97.361111,2.638889,0,0.837085,0.026462,0.162434,16.089374,56.680294,629.851559,519.333106,110.518452,0.437397,0.360648,0.076749,492.814184,0.342232,112447.533738,0.987023,1293,0.161538,21,0.838462,109,0.012977,17,0.984018,0.987023,0.985518,0.837208,0.912804,0.983066,0.973611,0.148127,0.851873,0.026389,0.973281,0.973611,0.973425,0.837208,0.912804,0.961116,0.91854,0.973611,0.001,1.376,0.001327,1.373535,1.327,1373.535,4323058,4320265,482440,97.361111,50,?,?,?,?,?
boilerplate.en,1,7,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.141,12965,1440,1402,38,0,97.361111,2.638889,0,0.840448,0.026462,0.162434,16.08939,56.680294,629.851559,519.333162,110.518397,0.437397,0.360648,0.076749,492.814128,0.342232,112447.521045,0.984733,1290,0.138462,18,0.861538,112,0.015267,20,0.986239,0.984733,0.985485,0.840478,0.923136,0.98507,0.973611,0.12734,0.87266,0.026389,0.973802,0.973611,0.973702,0.840478,0.923136,0.963262,0.920223,0.973611,0.001,1.345,0.00114,1.342922,1.14,1342.922,4323058,4320265,482440,97.361111,50,?,?,?,?,?
boilerplate.en,1,8,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.141,12965,1440,1403,37,0,97.430556,2.569444,0,0.843026,0.025768,0.160283,15.667219,55.929529,629.851559,505.670716,124.180843,0.437397,0.35116,0.086237,496.41616,0.344733,113269.412163,0.98626,1292,0.146154,19,0.853846,111,0.01374,18,0.985507,0.98626,0.985883,0.843034,0.920053,0.984466,0.974306,0.1342,0.8658,0.025694,0.974219,0.974306,0.974261,0.843034,0.920053,0.963109,0.921513,0.974306,0.002,1.332,0.001324,1.330739,1.324,1330.739,4323058,4320265,482440,97.430556,50,?,?,?,?,?
boilerplate.en,1,9,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.141,12965,1440,1404,36,0,97.5,2.5,0,0.848845,0.025073,0.158102,15.245048,55.168548,629.851559,492.00827,137.843289,0.437397,0.341672,0.095725,500.018192,0.347235,114091.303281,0.985496,1291,0.130769,17,0.869231,113,0.014504,19,0.987003,0.985496,0.986249,0.848875,0.927363,0.985882,0.975,0.120273,0.879727,0.025,0.975182,0.975,0.975086,0.848875,0.927363,0.965122,0.924422,0.975,0.002,1.344,0.001224,1.342642,1.224,1342.642,4323058,4320265,482440,97.5,50,?,?,?,?,?
boilerplate.en,1,10,weka.classifiers.lazy.IBk,'-K 1 -W 0 -A \"weka.core.neighboursearch.LinearNNSearch -A \\\"weka.core.EuclideanDistance -R first-last\\\"\"',-3080186098777067172,20151112.141,12965,1440,1405,35,0,97.569444,2.430556,0,0.847263,0.024379,0.15589,14.822877,54.396922,629.851559,478.345824,151.505734,0.437397,0.332185,0.105212,503.620224,0.349736,114913.194399,0.990076,1297,0.169231,22,0.830769,108,0.009924,13,0.983321,0.990076,0.986687,0.847918,0.910423,0.98259,0.975694,0.154849,0.845151,0.024306,0.975127,0.975694,0.9753,0.847918,0.910423,0.962206,0.923622,0.975694,0.001,1.329,0.001369,1.327676,1.369,1327.676,4323058,4320265,482440,97.569444,50,?,?,?,?,?
boilerplate.en,1,1,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.141,12964,1441,1386,55,0,96.183206,3.816794,0,0.768288,0.042559,0.183982,25.883947,64.219233,629.98853,10962.290883,-10332.302353,0.437188,7.607419,-7.170231,421.728109,0.292664,96222.415442,0.978642,1283,0.207692,27,0.792308,103,0.021358,28,0.979389,0.978642,0.979016,0.768295,0.943684,0.989603,0.961832,0.190882,0.809118,0.038168,0.961966,0.961832,0.961898,0.768295,0.943684,0.968777,0.884144,0.961832,0.516,0.001,0.501896,0.000871,501.896,0.871,58846,4319932,482773,97.918112,53.226926,'Number of leaves: 150\nSize of the tree: 299\n',299,150,150,?
boilerplate.en,1,2,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.141,12964,1441,1398,43,0,97.015961,2.984039,0,0.811013,0.03495,0.159384,21.256134,55.633525,629.98853,14086.540052,-13456.551522,0.437188,9.775531,-9.338342,470.905111,0.326791,107442.748516,0.987796,1295,0.207692,27,0.792308,103,0.012204,16,0.979576,0.987796,0.983669,0.811962,0.94711,0.989669,0.97016,0.190056,0.809944,0.02984,0.969289,0.97016,0.969563,0.811962,0.94711,0.972981,0.905489,0.97016,0.601,0.001,0.583515,0.001031,583.515,1.031,57026,4319932,482773,98.403886,51.977793,'Number of leaves: 145\nSize of the tree: 289\n',289,145,145,?
boilerplate.en,1,3,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.141,12964,1441,1395,46,0,96.807772,3.192228,0,0.802806,0.036016,0.172896,21.837534,60.142009,633.317619,26955.326192,-26322.008573,0.439499,18.705986,-18.266488,461.516284,0.320275,105362.294379,0.984733,1290,0.198473,26,0.801527,105,0.015267,20,0.980243,0.984733,0.982483,0.803072,0.900758,0.979633,0.968078,0.181818,0.818182,0.031922,0.967494,0.968078,0.96774,0.803072,0.900758,0.959217,0.901398,0.968078,0.577,0.001,0.562089,0.000926,562.089,0.926,63942,4319932,482773,97.501735,52.151284,'Number of leaves: 164\nSize of the tree: 327\n',327,164,164,?
boilerplate.en,1,4,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.141,12964,1441,1394,47,0,96.738376,3.261624,0,0.804685,0.038164,0.174455,23.139628,60.684178,633.317619,21612.287419,-20978.9698,0.439499,14.998118,-14.558619,450.08994,0.312346,102753.70642,0.980916,1285,0.167939,22,0.832061,109,0.019084,25,0.983168,0.980916,0.982041,0.804747,0.912496,0.981707,0.967384,0.154407,0.845593,0.032616,0.967737,0.967384,0.96755,0.804747,0.912496,0.959775,0.902341,0.967384,0.576,0.001,0.556291,0.001069,556.291,1.069,57754,4319932,482773,97.77932,51.596114,'Number of leaves: 147\nSize of the tree: 293\n',293,147,147,?
boilerplate.en,1,5,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.141,12964,1441,1402,39,0,97.293546,2.706454,0,0.834555,0.032923,0.158583,19.961988,55.163117,633.317619,15170.719264,-14537.401645,0.439499,10.527911,-10.088412,475.616636,0.33006,108581.347418,0.98626,1292,0.160305,21,0.839695,110,0.01374,18,0.984006,0.98626,0.985132,0.834622,0.942946,0.988844,0.972935,0.146981,0.853019,0.027065,0.972676,0.972935,0.972794,0.834622,0.942946,0.970236,0.917276,0.972935,0.538,0.001,0.522276,0.00086,522.276,0.86,59210,4319932,482773,98.265094,52.77585,'Number of leaves: 151\nSize of the tree: 301\n',301,151,151,?
boilerplate.en,1,6,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.141,12965,1440,1387,53,0,96.319444,3.680556,0,0.770356,0.044121,0.1847,26.826759,64.449954,629.851559,18447.148664,-17817.297105,0.437397,12.81052,-12.373123,417.157744,0.289693,95184.678217,0.982443,1287,0.230769,30,0.769231,100,0.017557,23,0.977221,0.982443,0.979825,0.77071,0.912745,0.981418,0.963194,0.211521,0.788479,0.036806,0.962396,0.963194,0.962734,0.77071,0.912745,0.95793,0.885169,0.963194,0.493,0,0.479153,0.000923,479.153,0.923,53022,4320265,482440,97.708333,52.777778,'Number of leaves: 134\nSize of the tree: 267\n',267,134,134,?
boilerplate.en,1,7,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.141,12965,1440,1393,47,0,96.736111,3.263889,0,0.794897,0.039284,0.174887,23.88553,61.025716,629.851559,20562.645316,-19932.793758,0.437397,14.279615,-13.842218,441.213736,0.306398,100673.637444,0.985496,1291,0.215385,28,0.784615,102,0.014504,19,0.978772,0.985496,0.982122,0.79551,0.882707,0.977173,0.967361,0.19725,0.80275,0.032639,0.966512,0.967361,0.966832,0.79551,0.882707,0.955888,0.897436,0.967361,0.508,0.001,0.494228,0.000972,494.228,0.972,53750,4320265,482440,97.847222,52.152778,'Number of leaves: 136\nSize of the tree: 271\n',271,136,136,?
boilerplate.en,1,8,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.141,12965,1440,1393,47,0,96.736111,3.263889,0,0.797789,0.03922,0.172533,23.846819,60.204235,629.851559,18413.263612,-17783.412054,0.437397,12.786989,-12.349592,443.115757,0.307719,101107.629748,0.983969,1289,0.2,26,0.8,104,0.016031,21,0.980228,0.983969,0.982095,0.797974,0.92305,0.985209,0.967361,0.183392,0.816608,0.032639,0.966846,0.967361,0.967072,0.797974,0.92305,0.96075,0.898891,0.967361,0.522,0.001,0.508625,0.000932,508.625,0.932,58482,4320265,482440,97.847222,52.256944,'Number of leaves: 149\nSize of the tree: 297\n',297,149,149,?
boilerplate.en,1,9,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.141,12965,1440,1401,39,0,97.291667,2.708333,0,0.836811,0.03155,0.157032,19.182981,54.795431,629.851559,16228.74868,-15598.897121,0.437397,11.269964,-10.832567,479.516261,0.332997,109413.289356,0.983969,1289,0.138462,18,0.861538,112,0.016031,21,0.986228,0.983969,0.985097,0.836877,0.961107,0.992325,0.972917,0.127409,0.872591,0.027083,0.973217,0.972917,0.973056,0.836877,0.961107,0.976016,0.918404,0.972917,0.502,0.001,0.489693,0.000769,489.693,0.769,63942,4320265,482440,98.194444,51.597222,'Number of leaves: 164\nSize of the tree: 327\n',327,164,164,?
boilerplate.en,1,10,weka.classifiers.trees.J48,'-C 0.25 -M 2',-217733168393644444,20151112.141,12965,1440,1398,42,0,97.083333,2.916667,0,0.817369,0.033694,0.16355,20.486571,57.069703,629.851559,18376.516642,-17746.665084,0.437397,12.76147,-12.324073,468.065325,0.325045,106800.480123,0.987023,1293,0.192308,25,0.807692,105,0.012977,17,0.981032,0.987023,0.984018,0.817864,0.927328,0.984692,0.970833,0.176118,0.823882,0.029167,0.970165,0.970833,0.970415,0.817864,0.927328,0.9669,0.908676,0.970833,0.47,0,0.457697,0.000751,457.697,0.751,67946,4320265,482440,97.986111,52.291667,'Number of leaves: 175\nSize of the tree: 349\n',349,175,175,?
boilerplate.en,1,1,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.141,12964,1441,1407,34,0,97.640527,2.359473,0,0.851105,0.040354,0.129446,24.542797,45.183553,629.98853,126.578119,503.410411,0.437188,0.08784,0.349348,440.442955,0.305651,100492.435805,0.990847,1299,0.169231,22,0.830769,108,0.009153,12,0.983346,0.990847,0.987082,0.851922,0.992299,0.999141,0.976405,0.154789,0.845211,0.023595,0.975827,0.976405,0.975978,0.851922,0.992299,0.994595,0.925541,0.976405,2.751,0.027,2.661551,0.026132,2661.551,26.132,4996890,4319932,482773,99.791811,57.251908,?,?,?,?,0.020673
boilerplate.en,1,2,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.141,12964,1441,1414,27,0,98.126301,1.873699,0,0.882182,0.037321,0.120427,22.698395,42.0352,629.98853,110.465931,519.522599,0.437188,0.076659,0.360529,456.580235,0.31685,104174.353269,0.993135,1302,0.138462,18,0.861538,112,0.006865,9,0.986364,0.993135,0.989738,0.882864,0.995344,0.999518,0.981263,0.12659,0.87341,0.018737,0.980884,0.981263,0.980959,0.882864,0.995344,0.99601,0.941084,0.981263,2.87,0.025,2.777537,0.025161,2777.537,25.161,5044203,4319932,482773,99.930604,56.523248,?,?,?,?,0.022138
boilerplate.en,1,3,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.141,12964,1441,1413,28,0,98.056905,1.943095,0,0.880805,0.038341,0.123049,23.247395,42.802452,633.317619,113.781898,519.535721,0.439499,0.07896,0.360538,441.588369,0.306446,100812.832218,0.99084,1298,0.122137,16,0.877863,115,0.00916,12,0.987823,0.99084,0.989329,0.880933,0.994875,0.999461,0.980569,0.111867,0.888133,0.019431,0.980341,0.980569,0.980433,0.880933,0.994875,0.99587,0.940401,0.980569,2.947,0.027,2.842022,0.026883,2842.022,26.883,5032896,4319932,482773,99.930604,56.939625,?,?,?,?,0.020595
boilerplate.en,1,4,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.141,12964,1441,1417,24,0,98.33449,1.66551,0,0.897833,0.036933,0.117302,22.393237,40.803503,633.317619,105.950597,527.367023,0.439499,0.073526,0.365973,451.088271,0.313038,102981.6213,0.992366,1300,0.10687,14,0.89313,117,0.007634,10,0.989346,0.992366,0.990854,0.897963,0.995915,0.999568,0.983345,0.097849,0.902151,0.016655,0.983156,0.983345,0.983228,0.897963,0.995915,0.996651,0.948915,0.983345,2.866,0.025,2.774437,0.025665,2774.437,25.665,5033170,4319932,482773,99.930604,56.766135,?,?,?,?,0.021058
boilerplate.en,1,5,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.141,12964,1441,1410,31,0,97.848716,2.151284,0,0.861775,0.037481,0.128754,22.725644,44.787086,633.317619,122.643227,510.674392,0.439499,0.08511,0.354389,451.634831,0.313418,103106.398732,0.994656,1303,0.183206,24,0.816794,107,0.005344,7,0.981914,0.994656,0.988244,0.864262,0.993643,0.999325,0.978487,0.167037,0.832963,0.021513,0.977976,0.978487,0.97781,0.864262,0.993643,0.993946,0.930857,0.978487,2.949,0.027,2.857501,0.026231,2857.501,26.231,5012580,4319932,482773,99.791811,55.898681,?,?,?,?,0.021675
boilerplate.en,1,6,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.141,12965,1440,1402,38,0,97.361111,2.638889,0,0.828657,0.041646,0.138113,25.321504,48.19363,629.851559,138.72021,491.131349,0.437397,0.096333,0.341063,427.112683,0.296606,97456.13955,0.992366,1300,0.215385,28,0.784615,102,0.007634,10,0.978916,0.992366,0.985595,0.8314,0.990208,0.998923,0.973611,0.196629,0.803371,0.026389,0.972759,0.973611,0.97272,0.8314,0.990208,0.993058,0.914285,0.973611,2.907,0.025,2.813616,0.025232,2813.616,25.232,4959754,4320265,482440,99.791667,57.083333,?,?,?,?,0.021442
boilerplate.en,1,7,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.141,12965,1440,1405,35,0,97.569444,2.430556,0,0.845047,0.042604,0.133878,25.90419,46.715773,629.851559,1198.365516,-568.513957,0.437397,0.832198,-0.394801,429.914477,0.298552,98095.436869,0.991603,1299,0.184615,24,0.815385,106,0.008397,11,0.981859,0.991603,0.986707,0.84645,0.989959,0.998495,0.975694,0.168707,0.831293,0.024306,0.975009,0.975694,0.975115,0.84645,0.989959,0.992477,0.922503,0.975694,2.922,0.029,2.82444,0.028156,2824.44,28.156,5003279,4320265,482440,99.861111,57.395833,?,?,?,?,0.02044
boilerplate.en,1,8,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1411,12965,1440,1409,31,0,97.847222,2.152778,0,0.861753,0.040576,0.128875,24.67126,44.969966,629.851559,122.615976,507.235583,0.437397,0.08515,0.352247,435.451791,0.302397,99358.909693,0.993893,1302,0.176923,23,0.823077,107,0.006107,8,0.982642,0.993893,0.988235,0.863687,0.99362,0.999319,0.978472,0.161502,0.838498,0.021528,0.977928,0.978472,0.977874,0.863687,0.99362,0.99487,0.930852,0.978472,2.816,0.026,2.724133,0.025612,2724.133,25.612,5016119,4320265,482440,99.930556,56.736111,?,?,?,?,0.020671
boilerplate.en,1,9,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1411,12965,1440,1413,27,0,98.125,1.875,0,0.881326,0.039889,0.123872,24.253247,43.224168,629.851559,116.339012,513.512546,0.437397,0.080791,0.356606,441.235627,0.306414,100678.632486,0.993893,1302,0.146154,19,0.853846,111,0.006107,8,0.985617,0.993893,0.989738,0.882358,0.99458,0.99939,0.98125,0.133511,0.866489,0.01875,0.980846,0.98125,0.980875,0.882358,0.99458,0.99596,0.940652,0.98125,2.924,0.029,2.832956,0.029206,2832.956,29.206,5041179,4320265,482440,99.930556,56.944444,?,?,?,?,0.021674
boilerplate.en,1,10,weka.classifiers.trees.RandomForest,'-I 100 -K 0 -S 1 -num-slots 1',1116839470751428698,20151112.1411,12965,1440,1410,30,0,97.916667,2.083333,0,0.865722,0.034972,0.121937,21.263814,42.549082,629.851559,109.270662,520.580897,0.437397,0.075882,0.361515,480.049451,0.333368,109534.949702,0.994656,1303,0.176923,23,0.823077,107,0.005344,7,0.982655,0.994656,0.988619,0.86795,0.995349,0.999501,0.979167,0.161433,0.838567,0.020833,0.978677,0.979167,0.978547,0.86795,0.995349,0.9962,0.932834,0.979167,2.904,0.026,2.811826,0.025472,2811.826,25.472,5041883,4320265,482440,99.861111,56.006944,?,?,?,?,0.021134
boilerplate.en,1,1,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1411,12964,1441,1320,121,0,91.603053,8.396947,0,0.606947,0.086877,0.284729,52.837341,99.385199,629.98853,5601.85036,-4971.86183,0.437188,3.887474,-3.450286,162.807832,0.112983,37146.593928,0.920671,1207,0.130769,17,0.869231,113,0.079329,104,0.986111,0.920671,0.952268,0.632741,0.928607,0.988049,0.916031,0.126129,0.873871,0.083969,0.944127,0.916031,0.925116,0.632741,0.92891,0.963036,0.801783,0.916031,0.041,0.014,0.039043,0.012265,39.043,12.265,8922,4319932,482773,92.643997,51.700208,?,?,?,?,?
boilerplate.en,1,2,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1411,12964,1441,1299,142,0,90.145732,9.854268,0,0.565346,0.101578,0.305422,61.778414,106.608141,629.98853,5594.121709,-4964.133179,0.437188,3.882111,-3.444922,79.673987,0.055291,18178.592483,0.90389,1185,0.123077,16,0.876923,114,0.09611,126,0.986678,0.90389,0.943471,0.600403,0.941982,0.990103,0.901457,0.120644,0.879356,0.098543,0.940517,0.901457,0.913948,0.600403,0.942203,0.96871,0.779844,0.901457,0.04,0.015,0.039691,0.011689,39.691,11.689,8922,4319932,482773,91.741846,52.637058,?,?,?,?,?
boilerplate.en,1,3,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1411,12964,1441,1306,135,0,90.631506,9.368494,0,0.589666,0.097205,0.300567,58.937829,104.552202,633.317619,4521.386902,-3888.069283,0.439499,3.137673,-2.698174,108.257976,0.075127,24714.856591,0.906107,1187,0.091603,12,0.908397,119,0.093893,123,0.989992,0.906107,0.946194,0.626393,0.95569,0.99331,0.906315,0.091811,0.908189,0.093685,0.944696,0.906315,0.918182,0.626393,0.955758,0.973018,0.792132,0.906315,0.043,0.017,0.041846,0.013705,41.846,13.705,8922,4319932,482773,91.880638,52.047189,?,?,?,?,?
boilerplate.en,1,4,weka.classifiers.bayes.NaiveBayes,'',5995231201785697655,20151112.1411,12964,1441,1310,131,0,90.909091,9.090909,0,0.591669,0.093319,0.292729,56.581457,101.825659,633.317619,4214.362271,-3581.044652,0.439499,2.924609,-2.485111,129.744538,0.090038,29620.15147,0.91145,1194,0.114504,15,0.885496,116,0.08855,116,0.987593,0.91145,0.947995,0.623366,0.963941,0.99507,0.909091,0.112144,0.887856,0.090909,0.943266,0.909091,0.919916,0.623366,0.963975,0.976155,0.793557,0.909091,0.045,0.015,0.0443,0.011988,44.3,11.988,8922,4319932,482773,92.574601,52.081888,?,?,?,?,?
