@relation boilerplate

@attribute Length numeric
@attribute PageProp numeric
@attribute PercText numeric
@attribute PercDiv numeric
@attribute DocMarkupProp numeric
@attribute MarkupProp numeric
@attribute PunctProp numeric
@attribute LetterProp numeric
@attribute NumberProp numeric
@attribute TagProp numeric
@attribute EmailProp numeric
@attribute UriProp numeric
@attribute HashProp numeric
@attribute YearProp numeric
@attribute AnchorProp numeric
@attribute UpperProp numeric
@attribute SentBogus numeric
@attribute SentLength numeric
@attribute SentCount numeric
@attribute Copy numeric
@attribute EndsPunct numeric
@attribute DtXhtml numeric
@attribute DtHtml4 numeric
@attribute DtHtml5 numeric
@attribute ContArticle numeric
@attribute ContSection numeric
@attribute ContDiv numeric
@attribute ContP numeric
@attribute ContH numeric
@attribute ContBlock numeric
@attribute ContTd numeric
@attribute ContLi numeric
@attribute ContClose numeric
@attribute OpenProp numeric
@attribute SkippedDivs numeric
@attribute Window1 numeric
@attribute Window2 numeric
@attribute Boiler {B,T}

@data
0.017,0.001418,0.93236,0.6,0.391204,0.227273,0.058824,1,0,0,0,0,0,0,0,0.117647,1,0.17,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.666667,0.1,0.467172,0.458621,B
0.005,0.00012,0.972879,0.897059,0.688759,0.545455,0,1.2,0,0,0,0,0,0,0,0,1,0.05,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.666667,0.2,0.345661,0.380494,B
0.275,0.006583,0.774248,0.75,0.688759,0.164134,0.054545,0.939914,0,0,0,0,0,0,0,0.045662,0,0.91,0.3,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.75,0.1,0.39562,0.391918,T
0.004,0.000402,0.083509,0.165165,0.068524,0.97351,0,1.333333,0,0,0,0,0,0,0.333333,1,1,0.04,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.555556,0.1,0.898137,0.890708,B
0.006,0.000603,0.88986,0.6997,0.068524,0.938776,0,1.166667,0,0,0,0,0,0,0.166667,0.142857,1,0.06,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.937762,0.706198,B
0.009,0.000836,0.994518,0.934641,0.07994,0.891566,0,1.111111,0,0,0,0,0,0,0,0.1,1,0.09,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.666667,0.15,0.901254,0.913712,B
0.063,0.035877,0.923121,0.818182,0.086806,0.730769,0.047619,0.963636,0,0,0,0,0,0,0.054545,0.132076,1,0.63,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.15,0.725541,0.676693,B
0.019,0.004857,0.053937,0.348315,0.055452,0.965704,0,1.0625,0,0,0,0,0,0,0.0625,0.117647,1,0.19,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.444444,0.45,0.757343,0.664822,B
0.02,0.007619,0.601524,0.757143,0.04097,0.909091,0,0.823529,0.235294,0,0,0,0,0.058824,0.058824,0.142857,1,0.2,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.905687,0.913284,B
0.006,0.000522,0.091099,0.825581,0.23703,0.454546,0.166667,1,0,0,0,0,0,0,0,0.2,1,0.06,0.1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.381165,0.311128,T
0.02,0.001858,0.645791,0.202614,0.07994,0.2,0,1.052632,0,0,0,0,0,0,0,1,1,0.2,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.5,0.35,0.106951,0.147504,B
0.016,0.001975,0.971118,0.894737,0.558797,0.272727,0.25,0,0.8,0,0,0,0,0.066667,0,0,1,0.16,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.202326,0.357443,B
0.006,0.001075,0.553684,0.463415,0.069849,0.454546,0.166667,0,1,0,0,0,0,0,0,0,1,0.06,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.454546,0.416268,B
0.04,0.006967,0.858213,0.909548,0.12121,0.365079,0.05,0.970588,0,0,0,0,0,0,0,0.151515,0,0.2,0.2,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.333333,0,0.499654,0.524498,T
0.005,0.001523,0.510359,0.435897,0.073967,0.5,0,1,0.2,0,0,0,0,0,0,0.2,1,0.05,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.711111,0.753333,B
0.017,0.00201,0.394846,0.073826,0.221753,0.757143,0,1.058824,0,0,0,0,0,0,0.058824,0.055556,1,0.17,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333,0,0.76315,0.778049,B
0.01,0.001966,0.991349,0.862069,0.540374,0.880952,0,0.5,0.5,0,0,0,0,0,0,1,1,0.1,0.1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.666667,0.05,0.621298,0.533244,B
0.245,0.050484,0.49454,0.428571,0.507318,0.163823,0.069388,0.886139,0.034653,0,0,0,0,0,0,0.173184,0,1,0.2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.364589,0.364226,T
0.015,0.006308,0.956686,0.975,0.088474,0.933628,0,1.076923,0,0,0,0,0,0,0.076923,0.142857,1,0.15,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.666667,0.15,0.895708,0.876851,B
0.013,0.002477,0.896151,0.693431,0.078518,0.790323,0,1.083333,0,0,0,0,0,0,0.083333,0.153846,1,0.13,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.804182,0.791805,B
0.02,0.000656,0.177712,0.286432,0.124909,0.74026,0.15,0.882353,0,0,0,0,0,0,0,0,1,0.2,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.601317,0.664574,T
0.016,0.000383,0.646208,0.632353,0.688759,0.272727,0.25,0,0.8,0,0,0,0,0.066667,0,0,1,0.16,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.329934,0.335673,B
0.016,0.001608,0.403276,0.411411,0.068524,0.909091,0,1.066667,0,0,0,0,0,0,0,0.125,1,0.16,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.666667,0.05,0.877904,0.892554,B
0.043,0.030324,0.270099,0.5625,0.118493,0.739394,0,1.026316,0,0,0,0.026316,0,0,0,0.128205,1,0.43,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.642857,0,0.494432,0.61343,B
0.009,0.00325,0.754785,0.855072,0.093718,0.895349,0,1.125,0,0,0,0,0,0,0.125,0.111111,1,0.09,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.545455,0.05,0.833708,0.813358,B
0.367,0.053289,0.189923,0.111111,0.428296,0.077889,0.010899,0.990683,0,0,0,0,0,0,0,0.047022,0,1,0.1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.175047,0.153946,T
0.246,0.046884,0.953878,0.973333,0.09079,0.748723,0.04065,0.906977,0.009302,0,0,0,0,0,0.046512,0.138462,0,1,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.640563,0.534082,B
0.009,0.004329,0.930255,0.728814,0.07411,0.816327,0,1.111111,0,0,0,0,0,0,0.111111,0.1,1,0.09,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.683412,0.699386,B
0.005,0.000666,0.643932,0.425743,0.137529,0.5,0,1.2,0,0,0,0,0,0,0,0.166667,1,0.05,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.6,0.2,0.711711,0.581788,B
0.002,0.000313,0.318922,0.711409,0.059297,0.971015,0,1,0,0,0,0,0,0,1,1,1,0.02,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.971105,0.970933,B
0.071,0.009464,0.630365,0.520548,0.098481,0.489209,0.309859,0.483871,0.177419,0,0,0,0,0,0,0.566667,1,0.71,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.75,0.05,0.508935,0.628065,B
0.081,0.017932,0.803188,0.016949,0.34502,0.809859,0.024691,0.929578,0.056338,0,0,0,0,0.014085,0.028169,0.090909,0,0.4,0.2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.571429,0.05,0.790696,0.66731,B
0.032,0.002782,0.354138,0.244186,0.23703,0.801242,0.125,0.777778,0.074074,0,0,0,0,0,0.037037,0.190476,1,0.32,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.782094,0.780075,B
0.165,0.03923,0.4534,0.844828,0.078333,0.117647,0.018182,0.971223,0.014388,0,0,0,0,0,0,0.074074,0,0.82,0.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.157664,0.158981,T
0.083,0.024135,0.975865,0.6,0.343351,0.918065,0.024096,0.986301,0,0,0,0,0,0,0.068493,0.138889,1,0.83,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.697674,0.15,0.917264,0.733972,B
0.001,0.000649,0.317533,0.62069,0.168324,0.8,0,1,0,0,0,0,0,0,1,1,1,0.01,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0.05,0.8,0.68359,B
0.014,0.002332,0.927049,0.87156,0.421718,0.3,0.285714,0,0.769231,0,0,0,0,0,0,0,1,0.14,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.298148,0.461966,B
0.026,0.000852,0.275189,0.110553,0.124909,0.704545,0.115385,0.782609,0.130435,0,0,0,0,0,0,0,1,0.26,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.64364,0.589818,T
0.015,0.002689,0.23696,0.317073,0.069849,0.25,0.066667,0.666667,0.25,0,0,0,0,0,0,0.125,1,0.15,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0.05,0.394445,0.41,B
0.007,0.002133,0.053321,0.042735,0.073967,0.461539,0,1.166667,0,0,0,0,0,0,0,0.142857,1,0.07,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.528846,0.519356,B
0.016,0.005217,0.825889,0.526882,0.05453,0.733333,0,1.0625,0,0,0,0,0,0,0.0625,0.058824,1,0.16,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.74496,0.726976,B
0.011,0.00146,0.915428,0.784387,0.057014,0.917293,0.090909,0.818182,0.181818,0,0,0,0,0,0.090909,0,1,0.11,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.914057,0.875815,B
0.191,0.016603,0.960449,0.906977,0.23703,0.472376,0.04712,0.884849,0.060606,0,0,0,0,0.006061,0.012121,0.123288,0,1,0.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.571429,0.25,0.606954,0.635678,B
0.067,0.007921,0.527013,0.436242,0.221753,0.643617,0.029851,0.982456,0,0,0,0,0,0,0.017544,0.071429,1,0.67,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.333333,0,0.680138,0.71475,B
0.002,0.00141,0.016925,0.1875,0.118493,0.714286,0.5,0,1,0,0,0,0,0,0,0,1,0.02,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.556277,0.619481,B
0.01,0.001666,0.869754,0.743119,0.421718,0.375,0.1,1,0,0,0,0,0,0,0,0.1,0,0.1,0.1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.333333,0.1,0.425,0.395,T
0.069,0.009191,0.192087,0.247525,0.137529,0.67907,0.043478,0.95,0,0,0,0,0,0,0.016667,0.087719,1,0.69,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.532078,0.614026,B
0.017,0.002266,0.57438,0.342466,0.098481,0.938182,0.235294,0,0.8,0,0,0,0,0.066667,0.066667,0,1,0.17,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.714286,0.05,0.962576,0.643823,B
0.255,0.031323,0.844859,0.767123,0.087217,0.0625,0.039216,0.958904,0,0,0,0,0,0,0,0.104762,0,1,0.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.6,0.1,0.579574,0.441752,T
0.051,0.011291,0.923622,0.864407,0.34502,0.177419,0.058824,0.955556,0,0,0,0,0,0,0,0.069767,0,0.51,0.1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.666667,0.05,0.316856,0.444875,B
0.018,0.001864,0.928756,0.257576,0.325327,0.8875,0.111111,0.8125,0.125,0,0,0,0,0,0.0625,0.076923,1,0.18,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.901463,0.899359,B
0.017,0.001978,0.740228,0.534884,0.111294,0.903409,0.235294,0,0.8,0,0,0,0,0.066667,0.066667,0,1,0.17,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.526316,0.55,0.835504,0.820014,B
0.019,0.004267,0.839434,0.137931,0.311355,0.712121,0,1.055556,0,0,0,0,0,0,0.055556,0.105263,1,0.19,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.722323,0.725342,B
0.004,0.000697,0.163909,0.728643,0.12121,0.960396,0,1.25,0,0,0,0,0,0,0.25,0.2,1,0.04,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.95455,0.948735,B
0.102,0.032882,0.065119,0.8125,0.145668,0.627737,0.068627,0.897727,0.034091,0,0,0,0,0,0.034091,0.113924,0,0.51,0.2,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.595318,0.671905,B
0.018,0.002398,0.968829,0.881188,0.137529,0.924051,0,1.0625,0,0,0,0,0,0,0.0625,0.058824,1,0.18,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.926805,0.929791,B
0.04,0.003477,0.347879,0.255814,0.23703,0.763314,0.125,0.794118,0.058824,0,0,0,0,0,0.029412,0.185185,0,0.4,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.771031,0.776341,B
0.009,0.001199,0.9639,0.80198,0.137529,0.918919,0,1.111111,0,0,0,0,0,0,0.111111,0.1,1,0.09,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.615385,0.3,0.652385,0.755404,B
0.002,0.00141,0.083216,0.09375,0.118493,0.714286,0,0,1.5,0,0,0,0,0,0,0,1,0.02,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.556277,0.619481,B
0.035,0.002854,0.869466,0.496063,0.199733,0.877193,0.057143,0.967742,0,0,0,0,0,0,0.032258,0.1,1,0.35,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.571429,0.05,0.829598,0.828792,B
0.014,0.002487,0.134636,0.214286,0.110967,0.865385,0.142857,0.416667,0.5,0,0,0,0,0.083333,0.083333,0.2,1,0.14,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.873462,0.868957,B
0.023,0.003201,0.918024,0.861272,0.115091,0.842466,0.043478,1,0,0,0,0,0,0,0.05,0.1,1,0.23,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.862017,0.868232,B
0.025,0.003071,0.087459,0.013699,0.087217,0.810606,0,1.047619,0,0,0,0,0,0,0.047619,0.409091,1,0.25,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.802334,0.804886,B
0.002,0.000313,0.335213,0.885906,0.059297,0.971831,0,0,1,0,0,0,0,0,1,0,1,0.02,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.611111,0.3,0.730194,0.683053,B
0.014,0.003034,0.753359,0.378378,0.12911,0.869159,0,1.076923,0,0,0,0,0,0,0.076923,0.071429,1,0.14,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.629589,0.578362,B
0.006,0.001075,0.527872,0.195122,0.069849,0.454546,0.166667,0,1,0,0,0,0,0,0,0,1,0.06,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.386364,0.433838,B
0.035,0.00316,0.618691,0.393665,0.078185,0.125,0.114286,0.612903,0.290323,0,0,0,0,0.032258,0,0.105263,0,0.35,0.1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.666667,0.2,0.123261,0.441552,B
0.446,0.009519,0.804794,0.198364,0.372639,0.051064,0.03139,0.967089,0,0,0,0,0,0,0,0.049738,0,1,0.4,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0.5,0,0.45858,0.630466,T
0.394,0.153069,0.360528,0.230769,0.155304,0.083721,0.040609,0.949853,0.0059,0,0,0,0,0,0,0.074534,0,0.98,0.4,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.5,0.15,0.624055,0.709871,B
0.014,0.001949,0.414057,0.271676,0.115091,0.947368,0.071429,1,0,0,0,0,0,0,0.076923,1,1,0.14,0.1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.571429,0.05,0.921269,0.880304,B
0.049,0.0057,0.367264,0.139535,0.111294,0.816479,0.040816,0.863636,0.113636,0,0,0,0,0.022727,0,0.105263,0,0.49,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.666667,0.15,0.752942,0.819029,B
0.029,0.004543,0.679668,0.557047,0.059297,0.674157,0,1.04,0,0,0,0,0,0,0.04,0.153846,1,0.29,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.555556,0.15,0.764232,0.754207,B
0.002,0.000043,0.705974,0.087935,0.372639,0.75,0,0,0.5,0,0,0,0,0,0,0,1,0.02,0.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0.05,0.444872,0.381346,B
0.053,0.007881,0.836877,0.8125,0.559205,0.184615,0,1,0,0,0,0,0,0,0,1,1,0.53,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.5,0.05,0.067096,0.244922,T
0.019,0.006195,0.348223,0.010753,0.05453,0.815534,0,1.0625,0,0,0,0,0,0,0.0625,0.117647,1,0.19,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.555556,0.25,0.598218,0.673072,B
0.014,0.002332,0.69054,0.321101,0.421718,0.3,0.285714,0,0.769231,0,0,0,0,0,0,0,1,0.14,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.327778,0.358772,B
0.064,0.007259,0.130543,0.135135,0.076525,0.085714,0.03125,0.983051,0,0,0,0,0,0,0,0.068966,1,0.64,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.560598,0.643561,T
0.02,0.001739,0.686892,0.674419,0.23703,0.846154,0,0.6875,0.375,0,0,0,0,0.0625,0.0625,0.181818,1,0.2,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.833267,0.712793,B
0.004,0.000697,0.615746,0.437186,0.12121,0.960784,0,1.25,0,0,0,0,0,0,0.25,0.2,1,0.04,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.957831,0.94789,B
0.005,0.00498,0.315737,0.138889,0.040316,0.935897,0,1.2,0,0,0,0,0,0,0.2,0.166667,1,0.05,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.333333,0,0.92172,0.910116,B
0.001,0.000178,0.087922,0.488095,0.110967,0.989362,0,0,2,0,0,0,0,0,1,0,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.885343,0.864539,B
0.018,0.001565,0.694193,0.697674,0.23703,0.217391,0,0.8125,0.25,0,0,0,0,0,0,0.076923,1,0.18,0.1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.644921,0.737136,B
0.023,0.000754,0.545362,0.356784,0.124909,0.7125,0.086957,0.789474,0.157895,0,0,0,0,0,0,0.066667,1,0.23,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.62173,0.623945,T
0.672,0.060677,0.019955,0.067873,0.078185,0.091892,0.02381,0.964851,0.008787,0,0,0,0,0,0,0.058288,0,1,0.6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.8,0.1,0.566412,0.504435,T
0.015,0.002664,0.586323,0.619048,0.110967,0.4,0,1.071429,0,0,0,0,0,0,0,0.133333,1,0.15,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.444444,0.3,0.659068,0.685811,B
0.006,0.005976,0.994024,1,0.040316,0.938144,0,1.166667,0,0,0,0,0,0,0.666667,0.142857,1,0.06,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.676471,0.7,0.92906,0.931732,B
0.019,0.000623,0.973288,0.871859,0.124909,0.819048,0.052632,1,0,0,0,0,0,0,0.055556,0.111111,1,0.19,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.893656,0.893407,B
0.055,0.006756,0.257217,0.547945,0.087217,0.658385,0.054545,0.866667,0.088889,0,0,0,0,0,0.022222,0.333333,0,0.55,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.66986,0.649015,B
0.02,0.002268,0.732108,0.810811,0.076525,0.848485,0.05,1,0,0,0,0,0,0,0.055556,0.166667,1,0.2,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.584901,0.645825,B
0.022,0.000721,0.960275,0.939699,0.124909,0.937853,0,0.823529,0.235294,0,0,0,0,0,0.117647,0.142857,1,0.22,0.1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.555556,0.1,0.939733,1.034253,B
0.001,0.000256,0.673057,0.123596,0.055452,0.833333,0,0,2,0,0,0,0,0,0,0,1,0.01,0.1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.683761,0.820513,B
0.033,0.001082,0.214979,0.070352,0.124909,0.67,0.060606,0.962963,0,0,0,0,0,0,0,0.038462,1,0.33,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.604305,0.6053,T
0.174,0.017486,0.001708,0.273273,0.068524,0.147059,0.017241,0.986487,0,0,0,0,0,0,0,0.061644,0,1,0.1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0.333333,0.05,0.575686,0.67278,T
0.261,0.024252,0.825033,0.555556,0.07994,0.033333,0.030651,0.969432,0,0,0,0,0,0,0,0.103604,0,0.43,0.6,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.216374,0.150284,T
0.013,0.001003,0.845103,0.634409,0.295,0.87,0,1.083333,0,0,0,0,0,0,0.083333,0.076923,1,0.13,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.833452,0.832256,B
0.002,0.000266,0.526819,0.32342,0.057014,0.984849,0,1.5,0,0,0,0,0,0,0.5,1,1,0.02,0.1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.545455,0.15,0.943218,0.951307,B
0.039,0.001278,0.333366,0.170854,0.124909,0.613861,0.076923,0.941177,0,0,0,0,0,0,0,0,1,0.39,0.1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.5,0.05,0.680289,0.6781,T
0.306,0.067744,0.566527,0.423729,0.34502,0.012903,0.01634,0.98513,0,0,0,0,0,0,0,0.056604,0,1,0.3,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.5,0.05,0.029338,0.050815,T
0.025,0.012775,0.726622,0.672727,0.097001,0.662162,0.08,0.952381,0,0,0,0,0,0,0.047619,0.15,1,0.25,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0.571429,0.15,0.685917,0.692253,B
0.027,0.002976,0.997025,1,0.357174,0.678571,0,1.043478,0,0,0,0,0,0,0.130435,0.083333,1,0.27,0.1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.666667,0.95,0.748043,0.767701,B
0.014,0.001655,0.509162,0.38255,0.221753,0.78125,0,1.071429,0,0,0,0,0,0,0.071429,0.066667,1,0.14,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.781476,0.791611,B
0.015,0.000473,0.993788,0.927602,0.455538,0.819277,0,1.066667,0,0,0,0,0,0,0.066667,0.0625,1,0.15,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.87584,0.86229,B
0.048,0.001024,0.574456,0.018405,0.372639,0.875,0.0625,0.955556,0,0,0,0,0,0,0.022222,0.209302,1,0.48,0.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.714286,0.05,0.592839,0.552948,T
0.002,0.000247,0.986917,0.973684,0.558797,0.981132,0,1.5,0,0,0,0,0,0,0.5,1,1,0.02,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6,0.05,0.810723,0.712843,B
0.008,0.000171,0.704736,0.079755,0.372639,0.384615,0,0.857143,0.285714,0,0,0,0,0,0,0.166667,1,0.08,0.1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.5,0.05,0.444872,0.456923,B
0.003,0.001051,0.853189,0.326087,0.082915,0.625,0,1.333333,0,0,0,0,0,0,0,0,1,0.03,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.512566,0.561508,B
0.008,0.003048,0.271619,0.114286,0.04097,0.959596,0,1.142857,0,0,0,0,0,0,0.142857,0,1,0.08,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.893487,0.893445,B
0.362,0.041057,0.828967,0.900901,0.076525,0.891617,0.019337,0.981651,0,0,0,0,0,0,0.042813,0.080997,1,1,0.1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0.592593,0,0.689584,0.6262,B
0.007,0.000229,0.45785,0.469849,0.124909,0.977848,0,1,0,0,0,0,0,0,0.166667,0.166667,1,0.07,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.892002,0.764408,T
0.288,0.091749,0.70755,0.603306,0.067225,0.40249,0.03125,0.967213,0,0,0,0,0,0,0.004098,0.088983,0,1,0.2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.6,0.05,0.68905,0.63221,B
0.005,0.000164,0.988037,0.944724,0.124909,0.931507,0,1.25,0,0,0,0,0,0,0.25,0.2,1,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.917301,0.912586,B
0.054,0.004403,0.90689,0.559055,0.199733,0.843931,0.037037,0.978723,0,0,0,0,0,0,0.021277,0.108696,1,0.54,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.571429,0.05,0.857633,0.84759,B
0.025,0.000534,0.971549,0.787321,0.372639,0.801587,0.04,1,0,0,0,0,0,0,0.041667,0.125,1,0.25,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.5,0.05,0.81487,0.816815,B
0.047,0.003627,0.778112,0.602151,0.295,0.692811,0,1.02381,0,0,0,0,0,0,0.02381,0.046512,1,0.47,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.6,0.05,0.51002,0.616419,B
0.006,0.00038,0.682677,0.153846,0.142219,0.5,0,1,0.2,0,0,0,0,0,0,0.2,1,0.06,0.1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.5,0.05,0.541375,0.593604,B
0.011,0.002435,0.980297,0.966102,0.34502,0.3125,0,1.090909,0,0,0,0,0,0,0,0.083333,1,0.11,0.1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.666667,0.1,0.50185,0.536964,B
0.012,0.003868,0.626048,0.0625,0.145668,0.877551,0,0.727273,0.363636,0,0,0,0,0.090909,0.090909,0.125,1,0.12,0.1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5,0.05,0.706704,0.781212,B
